"filename", "language", "TypeScript", "Less", "JavaScript", "CSS", "XML", "comment", "blank", "total"
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/InsertAfter.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 2, 19
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/InsertBefore.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 2, 19
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/MenuItem.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 5, 55
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/Outdent.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 2, 25
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/Outline.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 2, 22
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/Preview.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 4, 56
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/Record.ts", "TypeScript", 54, 0, 0, 0, 0, 2, 5, 61
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/Redo.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 2, 19
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/Undo.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 2, 19
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/Upload.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 3, 42
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/index.ts", "TypeScript", 166, 0, 0, 0, 0, 0, 10, 176
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/toolbar/setToolbar.ts", "TypeScript", 111, 0, 0, 0, 0, 1, 9, 121
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/ui/initUI.ts", "TypeScript", 151, 0, 0, 0, 0, 5, 31, 187
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/ui/setCodeTheme.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 2, 17
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/ui/setContentTheme.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 2, 16
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/ui/setPreviewMode.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 6, 32
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/ui/setTheme.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 1, 8
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/undo/index.ts", "TypeScript", 225, 0, 0, 0, 0, 10, 24, 259
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/upload/getElement.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 1, 11
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/upload/index.ts", "TypeScript", 230, 0, 0, 0, 0, 1, 30, 261
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/upload/setHeaders.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 1, 11
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/Options.ts", "TypeScript", 423, 0, 0, 0, 0, 4, 8, 435
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/RecordMedia.ts", "TypeScript", 123, 0, 0, 0, 0, 20, 28, 171
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/addScript.ts", "TypeScript", 8, 0, 0, 0, 0, 33, 0, 41
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/addStyle.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 1, 11
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/code160to32.ts", "TypeScript", 3, 0, 0, 0, 0, 1, 1, 5
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/compatibility.ts", "TypeScript", 57, 0, 0, 0, 0, 5, 6, 68
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/editorCommonEvent.ts", "TypeScript", 224, 0, 0, 0, 0, 12, 19, 255
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/fixBrowserBehavior.ts", "TypeScript", 1326, 0, 0, 0, 0, 76, 90, 1492
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/getSelectText.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 2, 9
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/hasClosest.ts", "TypeScript", 143, 0, 0, 0, 0, 0, 12, 155
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/hasClosestByHeadings.ts", "TypeScript", 25, 0, 0, 0, 0, 1, 2, 28
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/highlightToolbar.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 2, 11
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/hotKey.ts", "TypeScript", 44, 0, 0, 0, 0, 5, 6, 55
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/log.ts", "TypeScript", 5, 0, 0, 0, 0, 1, 1, 7
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/merge.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 1, 19
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/processCode.ts", "TypeScript", 82, 0, 0, 0, 0, 4, 5, 91
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/selection.ts", "TypeScript", 242, 0, 0, 0, 0, 13, 21, 276
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/util/toc.ts", "TypeScript", 77, 0, 0, 0, 0, 3, 4, 84
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/afterRenderEvent.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 6, 42
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/highlightToolbarWYSIWYG.ts", "TypeScript", 1027, 0, 0, 0, 0, 15, 70, 1112
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/index.ts", "TypeScript", 489, 0, 0, 0, 0, 24, 47, 560
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/inlineTag.ts", "TypeScript", 113, 0, 0, 0, 0, 4, 13, 130
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/input.ts", "TypeScript", 170, 0, 0, 0, 0, 18, 25, 213
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/processKeydown.ts", "TypeScript", 287, 0, 0, 0, 0, 37, 40, 364
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/renderDomByMd.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 4, 19
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/setHeading.ts", "TypeScript", 39, 0, 0, 0, 0, 2, 3, 44
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/showCode.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 3, 33
"/Users/yunuszhang/code/demo/demo_study_vditor/vditor/src/ts/wysiwyg/toolbarEvent.ts", "TypeScript", 303, 0, 0, 0, 0, 7, 24, 334
"Total", "-", 11344, 1771, 4515, 5277, 1, 2219, 2200, 27327
